6.681932625,1
6.692326375,0
6.693070458,1
6.693217000,0
6.694286625,1
6.694552208,0
6.695196958,1
6.695886542,0
6.696936958,1
6.697243792,0
6.697819042,1
6.698578167,0
6.699594625,1
6.699914458,0
6.700484375,1
6.700804208,0
6.701373417,1
6.701693917,0
6.702261792,1
6.702584167,0
6.703151125,1
6.703525875,0
6.704068583,1
6.704415792,0
6.704957792,1
6.705305292,0
6.705847292,1
6.706195125,0
6.706736417,1
6.707085708,0
6.707625917,1
6.707975667,0
6.708515125,1
6.708864792,0
6.709404458,1
6.709755333,0
6.710293833,1
6.710672625,0
6.711210917,1
6.711562875,0
6.712100208,1
6.712476208,0
6.712989375,1
6.713365917,0
6.713879083,1
6.714255375,0
6.714768542,1
6.715563667,0
6.716547333,1
6.716924125,0
6.717436708,1
6.718202125,0
6.718715167,1
6.732502458,0
6.733071750,1
6.733393000,0
6.734406000,1
6.734752458,0
6.735295375,1
6.736062125,0
6.737073792,1
6.737422833,0
6.737963167,1
6.738755583,0
6.739741667,1
6.740092250,0
6.740631625,1
6.740982083,0
6.741521042,1
6.741896083,0
6.742409708,1
6.742785875,0
6.743299042,1
6.743703250,0
6.744216417,1
6.744592875,0
6.745106125,1
6.745482250,0
6.745995417,1
6.746371917,0
6.746884625,1
6.747261458,0
6.747774125,1
6.748151000,0
6.748663500,1
6.749040583,0
6.749552875,1
6.749930167,0
6.750442208,1
6.750847375,0
6.751359417,1
6.751737167,0
6.752248500,1
6.752626625,0
6.753137708,1
6.753516083,0
6.754027667,1
6.754405375,0
6.754917042,1
6.755739000,0
6.756695958,1
6.757074000,0
6.757585333,1
6.758351750,0
6.758863917,1
6.772651542,0
6.773220542,1
6.773542083,0
6.774554583,1
6.774902375,0
6.775444042,1
6.776210792,0
6.777222542,1
6.777572333,0
6.778112042,1
6.778904375,0
6.779890917,1
6.780241292,0
6.780780667,1
6.781131875,0
6.781670000,1
6.782045167,0
6.782558542,1
6.782934750,0
6.783448125,1
6.783852167,0
6.784365375,1
6.784741667,0
6.785255167,1
6.785631208,0
6.786144208,1
6.786520833,0
6.787033708,1
6.787410417,0
6.787923000,1
6.788299917,0
6.788812542,1
6.789189500,0
6.789701792,1
6.790078958,0
6.790591167,1
6.790996250,0
6.791508542,1
6.791885958,0
6.792397583,1
6.792775625,0
6.793286625,1
6.793664917,0
6.794176625,1
6.794554375,0
6.795066000,1
6.795887792,0
6.796844917,1
6.797223000,0
6.797734250,1
6.798500792,0
6.799012667,1
6.812800250,0
6.813369417,1
6.813691083,0
6.814703750,1
6.815050750,0
6.815592958,1
6.816359500,0
6.817371542,1
6.817721125,0
6.818261083,1
6.819053417,0
6.820039875,1
6.820390417,0
6.820929333,1
6.821304125,0
6.821818542,1
6.822194042,0
6.822707667,1
6.823083667,0
6.823596917,1
6.824000958,0
6.824514167,1
6.824890542,0
6.825403458,1
6.825780125,0
6.826293333,1
6.826669750,0
6.827182333,1
6.827559292,0
6.828071875,1
6.828448708,0
6.828961250,1
6.829338375,0
6.829850625,1
6.830227833,0
6.830740083,1
6.831145167,0
6.831657375,1
6.832034792,0
6.832546250,1
6.832924458,0
6.833435833,1
6.833813750,0
6.834325583,1
6.834703292,0
6.835214875,1
6.836037000,0
6.836993750,1
6.837371917,0
6.837883292,1
6.838649458,0
6.839161917,1
6.852949208,0
6.853518250,1
6.853839458,0
6.854852708,1
6.855198958,0
6.855741667,1
6.856508333,0
6.857520500,1
6.857869583,0
6.858409875,1
6.859202208,0
6.860188917,1
6.860539375,0
6.861078292,1
6.861453042,0
6.861966875,1
6.862342833,0
6.862856417,1
6.863232542,0
6.863745667,1
6.864149792,0
6.864663208,1
6.865039417,0
6.865552542,1
6.865929000,0
6.866442042,1
6.866818625,0
6.867331292,1
6.867708125,0
6.868220792,1
6.868597667,0
6.869110083,1
6.869487292,0
6.869999458,1
6.870376792,0
6.870889000,1
6.871293875,0
6.871806292,1
6.872183792,0
6.872695417,1
6.873073167,0
6.873584917,1
6.873962583,0
6.874474417,1
6.874852083,0
6.875363875,1
6.876185458,0
6.877142792,1
6.877520792,0
6.878032208,1
6.878798625,0
6.879310958,1
6.893097833,0
6.893667500,1
6.893988458,0
6.895001500,1
6.895347833,0
6.895891250,1
6.896657375,0
6.897669667,1
6.898018250,0
6.898558750,1
6.899351625,0
6.900337917,1
6.900687333,0
6.901227083,1
6.901601875,0
6.902116167,1
6.902491792,0
6.903005250,1
6.903381417,0
6.903894958,1
6.904298792,0
6.904812208,1
6.905188333,0
6.905701625,1
6.906077917,0
6.906591125,1
6.906967583,0
6.907480542,1
6.907857125,0
6.908369625,1
6.908746583,0
6.909259333,1
6.909636208,0
6.910148583,1
6.910525708,0
6.911038042,1
6.911443000,0
6.911955417,1
6.912332708,0
6.912844333,1
6.913222208,0
6.913733958,1
6.914111417,0
6.914623750,1
6.915001292,0
6.915512667,1
6.916334500,0
6.917292083,1
6.917669750,0
6.918181042,1
6.918947750,0
6.919459708,1
6.933246792,0
6.933816500,1
6.934137625,0
6.935150542,1
6.935497625,0
6.936040250,1
6.936806958,0
6.937818583,1
6.938167208,0
6.938708208,1
6.939500333,0
6.940486833,1
6.940837708,0
6.941376375,1
6.941751083,0
6.942265000,1
6.942640875,0
6.943154250,1
6.943530417,0
6.944044292,1
6.944447833,0
6.944961125,1
6.945337292,0
6.945850667,1
6.946226958,0
6.946740250,1
6.947116542,0
6.947629333,1
6.948006208,0
6.948518667,1
6.948895625,0
6.949408542,1
6.949785125,0
6.950297875,1
6.950674667,0
6.951187042,1
6.951592042,0
6.952104292,1
6.952481667,0
6.952993292,1
6.953371208,0
6.953882958,1
6.954260458,0
6.954772833,1
6.955150042,0
6.955661875,1
6.956483750,0
6.957441125,1
6.957818750,0
6.958330042,1
6.959096833,0
6.959608708,1
6.973395958,0
6.973965375,1
6.974286583,0
6.975299583,1
6.975646292,0
6.976189208,1
6.976955250,0
6.977967583,1
6.978316292,0
6.978857292,1
6.979648792,0
6.980635833,1
6.980986667,0
6.981525542,1
6.981876000,0
6.982414167,1
6.982789833,0
6.983303500,1
6.983679458,0
6.984193500,1
6.984596708,0
6.985110375,1
6.985486375,0
6.985999667,1
6.986375958,0
6.986889333,1
6.987265583,0
6.987778375,1
6.988155125,0
6.988667958,1
6.989044667,0
6.989557417,1
6.989934417,0
6.990446542,1
6.990823750,0
6.991336167,1
6.991741000,0
6.992253500,1
6.992630917,0
6.993142125,1
6.993520250,0
6.994031875,1
6.994409583,0
6.994921792,1
6.995299125,0
6.995810958,1
6.996632750,0
6.997590083,1
6.997967750,0
6.998479208,1
6.999245625,0
6.999758125,1
7.013544917,0
7.014114667,1
7.014435875,0
7.015448667,1
7.015795958,0
7.016338458,1
7.017104250,0
7.018116583,1
7.018465875,0
7.019006375,1
7.019798167,0
7.020785000,1
7.021135292,0
7.021674417,1
7.022049167,0
7.022563250,1
7.022938875,0
7.023452583,1
7.023828500,0
7.024342583,1
7.024745833,0
7.025259292,1
7.025635375,0
7.026148833,1
7.026525208,0
7.027038583,1
7.027414708,0
7.027927417,1
7.028304208,0
7.028816542,1
7.029193917,0
7.029706208,1
7.030083625,0
7.030594875,1
7.030973167,0
7.031484583,1
